DHFR	118	252
DHFR	119	252
DHFR	120	252
DHFR	121	252
DHFR	122	253
DHFR	123	263
DHFR	124	263
DHFR	125	268
DHFR	126	270
DHFR	127	270
DHFR	128	271
DHFR	129	271
DHFR	130	271
DHFR	131	298
DHFR	132	299
DHFR	133	304
DHFR	134	304
DHFR	135	304
DHFR	136	305
DHFR	137	305
DHFR	138	308
DHFR	139	326
DHFR	140	324
DHFR	141	324
DHFR	142	322
DHFR	143	322
DHFR	144	325
DHFR	145	325
DHFR	146	327
DHFR	147	327
DHFR	148	321
DHFR	149	323
DHFR	150	323
DHFR	151	321
DHFR	152	321
DHFR	153	319
DHFR	154	326
DHFR	155	327
DHFR	156	329
DHFR	157	329
DHFR	158	323
DHFR	159	321
DHFR	160	323
DHFR	161	325
DHFR	162	327
DHFR	163	325
DHFR	164	325
DHFR	165	325
DHFR	166	325
DHFR	167	325
DHFR	168	327
DHFR	169	327
DHFR	170	327
DHFR	171	332
DHFR	172	332
DHFR	173	338
DHFR	174	338
DHFR	175	341
DHFR	176	341
DHFR	177	349
DHFR	178	349
DHFR	179	353
DHFR	180	355
DHFR	181	391
DHFR	182	393
DHFR	183	394
DHFR	184	395
DHFR	185	400
DHFR	186	400
DHFR	187	414
DHFR	188	416
DHFR	189	415
DHFR	190	394
DHFR	191	390
DHFR	192	388
DHFR	193	388
DHFR	194	388
DHFR	195	390
DHFR	196	390
DHFR	197	390
DHFR	198	386
DHFR	199	382
DHFR	200	386
DHFR	201	389
DHFR	202	389
DHFR	203	389
DHFR	204	389
DHFR	205	389
DHFR	206	389
DHFR	207	390
DHFR	208	390
DHFR	209	394
DHFR	210	393
DHFR	211	393
DHFR	212	393
DHFR	213	393
DHFR	214	393
DHFR	215	392
DHFR	216	392
DHFR	217	392
DHFR	218	392
DHFR	219	392
DHFR	220	393
DHFR	221	393
DHFR	222	410
DHFR	223	416
DHFR	224	414
DHFR	225	412
DHFR	226	412
DHFR	227	412
DHFR	228	414
DHFR	229	410
DHFR	230	411
DHFR	231	398
DHFR	232	401
DHFR	233	398
DHFR	234	398
DHFR	235	398
DHFR	236	398
DHFR	237	398
DHFR	238	401
DHFR	239	397
DHFR	240	397
DHFR	241	398
DHFR	242	398
DHFR	243	399
DHFR	244	402
DHFR	245	404
DHFR	246	413
DHFR	247	408
DHFR	248	414
DHFR	249	414
DHFR	250	414
DHFR	251	417
DHFR	252	417
DHFR	253	427
DHFR	254	419
DHFR	255	417
DHFR	256	419
DHFR	257	420
DHFR	258	426
DHFR	259	426
DHFR	260	424
DHFR	261	424
DHFR	262	420
DHFR	263	450
DHFR	264	452
DHFR	265	457
DHFR	266	454
DHFR	267	454
DHFR	268	455
DHFR	269	456
DHFR	270	454
DHFR	271	454
DHFR	272	442
DHFR	273	437
DHFR	274	436
DHFR	275	434
DHFR	276	441
DHFR	277	439
DHFR	278	438
DHFR	279	434
DHFR	280	434
DHFR	281	434
DHFR	282	431
DHFR	283	431
DHFR	284	431
DHFR	285	425
DHFR	286	425
DHFR	287	424
DHFR	288	424
DHFR	289	421
DHFR	290	421
DHFR	291	418
DHFR	292	419
DHFR	293	416
DHFR	294	418
DHFR	295	418
DHFR	296	418
DHFR	297	419
DHFR	298	419
DHFR	299	433
DHFR	300	434
DHFR	301	435
DHFR	302	427
DHFR	303	427
DHFR	304	429
DHFR	305	429
DHFR	306	428
DHFR	307	433
DHFR	308	423
DHFR	309	421
DHFR	310	412
DHFR	311	412
DHFR	312	412
DHFR	313	411
DHFR	314	412
DHFR	315	418
DHFR	316	408
DHFR	317	417
DHFR	318	415
DHFR	319	419
DHFR	320	419
DHFR	321	419
DHFR	322	423
DHFR	323	425
DHFR	324	431
DHFR	325	431
DHFR	326	432
DHFR	327	434
DHFR	328	434
DHFR	329	434
DHFR	330	436
DHFR	331	436
DHFR	332	438
DHFR	333	439
DHFR	334	435
DHFR	335	435
DHFR	336	435
DHFR	337	437
DHFR	338	437
DHFR	339	437
DHFR	340	437
DHFR	341	436
DHFR	342	436
DHFR	343	436
DHFR	344	436
DHFR	345	433
DHFR	346	433
DHFR	347	433
DHFR	348	433
DHFR	349	433
DHFR	350	433
DHFR	351	433
DHFR	352	433
DHFR	353	433
DHFR	354	432
DHFR	355	434
DHFR	356	434
DHFR	357	434
DHFR	358	428
DHFR	359	427
DHFR	360	427
DHFR	361	412
DHFR	362	414
DHFR	363	414
DHFR	364	413
DHFR	365	428
DHFR	366	423
DHFR	367	421
DHFR	368	420
DHFR	369	418
DHFR	370	422
DHFR	371	436
DHFR	372	436
DHFR	373	440
DHFR	374	422
DHFR	375	418
DHFR	376	423
DHFR	377	421
DHFR	378	422
DHFR	379	422
DHFR	380	368
DHFR	381	384
DHFR	382	377
DHFR	383	376
DHFR	384	376
DHFR	385	374
DHFR	386	374
DHFR	387	373
DHFR	388	374
DHFR	389	369
DHFR	390	324
DHFR	391	324
DHFR	392	325
DHFR	393	328
DHFR	394	335
DHFR	395	353
DHFR	396	353
DHFR	397	359
DHFR	398	359
DHFR	399	359
DHFR	400	361
DHFR	401	372
DHFR	402	372
DHFR	403	372
DHFR	404	374
DHFR	405	373
DHFR	406	378
DHFR	407	378
DHFR	408	378
DHFR	409	378
DHFR	410	383
DHFR	411	384
DHFR	412	384
DHFR	413	382
DHFR	414	384
DHFR	415	386
DHFR	416	387
DHFR	417	394
DHFR	418	407
DHFR	419	405
DHFR	420	405
DHFR	421	406
DHFR	422	405
DHFR	423	405
DHFR	424	397
DHFR	425	397
DHFR	426	386
DHFR	427	360
DHFR	428	365
DHFR	429	365
DHFR	430	363
DHFR	431	363
DHFR	432	348
DHFR	433	346
DHFR	434	347
DHFR	435	344
DHFR	436	343
DHFR	437	343
DHFR	438	335
DHFR	439	335
DHFR	440	332
DHFR	441	329
DHFR	442	329
DHFR	443	333
DHFR	444	333
DHFR	445	329
DHFR	446	329
DHFR	447	329
DHFR	448	329
DHFR	449	329
DHFR	450	329
DHFR	451	327
DHFR	452	323
DHFR	453	323
DHFR	454	324
DHFR	455	325
DHFR	456	325
DHFR	457	323
DHFR	458	322
DHFR	459	322
DHFR	460	322
DHFR	461	323
DHFR	462	323
DHFR	463	323
DHFR	464	326
DHFR	465	328
DHFR	466	331
DHFR	467	331
DHFR	468	331
DHFR	469	332
DHFR	470	331
DHFR	471	329
DHFR	472	329
DHFR	473	324
DHFR	474	325
DHFR	475	327
DHFR	476	328
DHFR	477	326
DHFR	478	326
DHFR	479	326
DHFR	480	326
DHFR	481	325
DHFR	482	324
DHFR	483	315
DHFR	484	315
DHFR	485	315
DHFR	486	316
DHFR	487	330
DHFR	488	331
DHFR	489	330
DHFR	490	328
DHFR	491	327
DHFR	492	328
DHFR	493	330
DHFR	494	329
DHFR	495	324
DHFR	496	323
DHFR	497	323
DHFR	498	323
DHFR	499	321
DHFR	500	320
DHFR	501	318
DHFR	502	320
DHFR	503	319
DHFR	504	317
DHFR	505	318
DHFR	506	318
DHFR	507	315
DHFR	508	315
DHFR	509	314
DHFR	510	314
DHFR	511	310
DHFR	512	310
DHFR	513	311
DHFR	514	295
DHFR	515	293
DHFR	516	292
DHFR	517	292
DHFR	518	290
DHFR	519	290
DHFR	520	290
DHFR	521	291
DHFR	522	291
DHFR	523	293
DHFR	524	295
DHFR	525	295
DHFR	526	294
DHFR	527	291
DHFR	528	291
DHFR	529	299
DHFR	530	299
DHFR	531	299
DHFR	532	299
DHFR	533	299
DHFR	534	299
DHFR	535	299
DHFR	536	300
DHFR	537	300
DHFR	538	300
DHFR	539	300
DHFR	540	300
DHFR	541	303
DHFR	542	305
DHFR	543	305
DHFR	544	305
DHFR	545	305
DHFR	546	306
DHFR	547	306
DHFR	548	305
DHFR	549	305
DHFR	550	301
DHFR	551	300
DHFR	552	298
DHFR	553	297
DHFR	554	296
DHFR	555	296
DHFR	556	306
DHFR	557	306
DHFR	558	308
DHFR	559	309
DHFR	560	308
DHFR	561	323
DHFR	562	324
DHFR	563	326
DHFR	564	328
DHFR	565	313
DHFR	566	326
DHFR	567	319
DHFR	568	321
DHFR	569	323
DHFR	570	321
DHFR	571	324
DHFR	572	325
DHFR	573	323
DHFR	574	321
DHFR	575	311
DHFR	576	311
DHFR	577	307
DHFR	578	305
DHFR	579	298
DHFR	580	297
DHFR	581	297
DHFR	582	296
DHFR	583	294
DHFR	584	292
DHFR	585	291
DHFR	586	290
DHFR	587	292
DHFR	588	292
DHFR	589	292
DHFR	590	292
DHFR	591	292
DHFR	592	290
DHFR	593	288
DHFR	594	288
DHFR	595	288
DHFR	596	288
DHFR	597	288
DHFR	598	289
DHFR	599	289
DHFR	600	291
DHFR	601	292
DHFR	602	294
DHFR	603	293
DHFR	604	293
DHFR	605	293
DHFR	606	294
DHFR	607	294
DHFR	608	295
DHFR	609	295
DHFR	610	294
DHFR	611	292
DHFR	612	292
DHFR	613	292
DHFR	614	293
DHFR	615	293
DHFR	616	288
DHFR	617	288
DHFR	618	294
DHFR	619	292
DHFR	620	292
DHFR	621	290
DHFR	622	280
DHFR	623	280
DHFR	624	279
DHFR	625	279
DHFR	626	281
DHFR	627	280
DHFR	628	282
DHFR	629	282
DHFR	630	283
DHFR	631	283
DHFR	632	275
DHFR	633	275
DHFR	634	275
DHFR	635	276
DHFR	636	278
DHFR	637	324
DHFR	638	325
DHFR	639	337
DHFR	640	337
DHFR	641	334
DHFR	642	338
DHFR	643	340
DHFR	644	337
DHFR	645	328
DHFR	646	294
DHFR	647	297
DHFR	648	286
DHFR	649	286
DHFR	650	285
DHFR	651	303
DHFR	652	293
DHFR	653	300
DHFR	654	299
DHFR	655	298
DHFR	656	298
DHFR	657	292
DHFR	658	298
DHFR	659	298
DHFR	660	289
DHFR	661	289
DHFR	662	284
DHFR	663	284
DHFR	664	284
DHFR	665	286
DHFR	666	286
DHFR	667	283
DHFR	668	282
DHFR	669	279
DHFR	670	279
DHFR	671	279
DHFR	672	280
DHFR	673	277
DHFR	674	275
DHFR	675	274
DHFR	676	274
DHFR	677	274
DHFR	678	275
DHFR	679	274
DHFR	680	275
DHFR	681	275
DHFR	682	274
DHFR	683	274
DHFR	684	273
DHFR	685	273
DHFR	686	273
DHFR	687	274
DHFR	688	274
DHFR	689	274
DHFR	690	274
DHFR	691	275
DHFR	692	275
DHFR	693	275
DHFR	694	273
DHFR	695	273
DHFR	696	270
DHFR	697	273
DHFR	698	277
DHFR	699	277
DHFR	700	286
DHFR	701	283
DHFR	702	285
DHFR	703	285
DHFR	704	285
DHFR	705	284
DHFR	706	282
DHFR	707	282
DHFR	708	282
DHFR	709	282
DHFR	710	282
DHFR	711	287
DHFR	712	286
DHFR	713	286
DHFR	714	286
DHFR	715	282
DHFR	716	288
DHFR	717	291
DHFR	718	291
DHFR	719	291
DHFR	720	288
DHFR	721	292
DHFR	722	292
DHFR	723	292
DHFR	724	292
DHFR	725	289
DHFR	726	285
DHFR	727	286
DHFR	728	289
DHFR	729	289
DHFR	730	289
DHFR	731	293
DHFR	732	295
DHFR	733	294
DHFR	734	294
DHFR	735	296
DHFR	736	298
DHFR	737	299
DHFR	738	295
DHFR	739	294
DHFR	740	295
DHFR	741	299
DHFR	742	299
DHFR	743	301
DHFR	744	301
DHFR	745	301
DHFR	746	301
DHFR	747	299
DHFR	748	308
DHFR	749	308
DHFR	750	310
DHFR	751	312
DHFR	752	317
DHFR	753	317
DHFR	754	317
DHFR	755	317
DHFR	756	314
DHFR	757	298
DHFR	758	298
DHFR	759	299
DHFR	760	299
DHFR	761	304
DHFR	762	304
DHFR	763	304
DHFR	764	304
DHFR	765	305
DHFR	766	304
DHFR	767	306
DHFR	768	309
DHFR	769	316
DHFR	770	316
DHFR	771	315
DHFR	772	312
DHFR	773	312
DHFR	774	309
DHFR	775	311
DHFR	776	311
DHFR	777	310
DHFR	778	288
DHFR	779	290
DHFR	780	290
DHFR	781	291
DHFR	782	292
DHFR	783	292
DHFR	784	290
DHFR	785	290
DHFR	786	293
DHFR	787	292
DHFR	788	290
DHFR	789	290
DHFR	790	290
DHFR	791	290
DHFR	792	289
DHFR	793	287
DHFR	794	289
DHFR	795	287
DHFR	796	287
DHFR	797	293
DHFR	798	296
DHFR	799	297
DHFR	800	297
DHFR	801	297
DHFR	802	297
DHFR	803	297
DHFR	804	297
DHFR	805	297
DHFR	806	296
DHFR	807	290
DHFR	808	289
DHFR	809	287
DHFR	810	287
DHFR	811	290
DHFR	812	281
DHFR	813	280
DHFR	814	281
DHFR	815	280
DHFR	816	275
DHFR	817	272
DHFR	818	268
DHFR	819	276
DHFR	820	276
DHFR	821	274
DHFR	822	273
DHFR	823	272
DHFR	824	272
DHFR	825	273
DHFR	826	273
DHFR	827	273
DHFR	828	268
DHFR	829	268
DHFR	830	268
DHFR	831	268
DHFR	832	268
DHFR	833	268
DHFR	834	268
DHFR	835	268
DHFR	836	271
DHFR	837	271
DHFR	838	270
DHFR	839	270
DHFR	840	271
DHFR	841	272
DHFR	842	272
DHFR	843	272
DHFR	844	275
DHFR	845	278
DHFR	846	278
DHFR	847	279
DHFR	848	279
DHFR	849	280
DHFR	850	281
DHFR	851	280
DHFR	852	277
DHFR	853	275
DHFR	854	276
DHFR	855	274
DHFR	856	275
DHFR	857	274
DHFR	858	274
DHFR	859	275
DHFR	860	277
DHFR	861	278
DHFR	862	278
DHFR	863	280
DHFR	864	280
DHFR	865	277
DHFR	866	279
DHFR	867	279
DHFR	868	277
DHFR	869	275
DHFR	870	271
DHFR	871	272
DHFR	872	268
DHFR	873	268
DHFR	874	268
DHFR	875	269
DHFR	876	270
DHFR	877	269
DHFR	878	269
DHFR	879	269
DHFR	880	271
DHFR	881	270
DHFR	882	270
DHFR	883	270
DHFR	884	270
DHFR	885	270
DHFR	886	269
DHFR	887	267
DHFR	888	242
DHFR	889	241
DHFR	890	236
DHFR	891	237
DHFR	892	237
DHFR	893	236
DHFR	894	236
DHFR	895	235
DHFR	896	235
DHFR	897	233
DHFR	898	233
DHFR	899	230
DHFR	900	230
DHFR	901	230
DHFR	902	214
DHFR	903	214
DHFR	904	209
DHFR	905	209
DHFR	906	209
DHFR	907	209
DHFR	908	210
DHFR	909	204
DHFR	910	204
DHFR	911	204
DHFR	912	204
DHFR	913	208
DHFR	914	210
DHFR	915	210
DHFR	916	210
DHFR	917	212
DHFR	918	212
DHFR	919	212
DHFR	920	212
DHFR	921	210
DHFR	922	212
DHFR	923	208
DHFR	924	210
DHFR	925	210
DHFR	926	208
DHFR	927	208
DHFR	928	210
DHFR	929	209
DHFR	930	209
DHFR	931	208
DHFR	932	207
DHFR	933	207
DHFR	934	211
DHFR	935	211
DHFR	936	216
DHFR	937	217
DHFR	938	217
DHFR	939	218
DHFR	940	228
DHFR	941	230
DHFR	942	236
DHFR	943	236
DHFR	944	238
DHFR	945	238
DHFR	946	238
DHFR	947	241
DHFR	948	241
DHFR	949	225
DHFR	950	230
DHFR	951	225
DHFR	952	223
DHFR	953	221
DHFR	954	221
DHFR	955	222
DHFR	956	224
DHFR	957	234
DHFR	958	238
DHFR	959	244
DHFR	960	244
DHFR	961	244
DHFR	962	241
DHFR	963	251
DHFR	964	252
DHFR	965	253
DHFR	966	249
DHFR	967	244
DHFR	968	245
DHFR	969	245
DHFR	970	252
DHFR	971	253
DHFR	972	249
DHFR	973	252
DHFR	974	254
DHFR	975	255
DHFR	976	257
DHFR	977	254
DHFR	978	253
DHFR	979	251
DHFR	980	250
DHFR	981	256
DHFR	982	254
DHFR	983	253
DHFR	984	253
DHFR	985	251
DHFR	986	252
DHFR	987	251
DHFR	988	251
DHFR	989	251
DHFR	990	249
DHFR	991	247
DHFR	992	244
DHFR	993	244
DHFR	994	266
DHFR	995	267
DHFR	996	267
DHFR	997	267
DHFR	998	269
DHFR	999	265
DHFR	1000	265
DHFR	1001	278
DHFR	1002	279
DHFR	1003	291
DHFR	1004	291
DHFR	1005	291
DHFR	1006	291
DHFR	1007	291
DHFR	1008	294
DHFR	1009	294
DHFR	1010	291
DHFR	1011	291
DHFR	1012	289
DHFR	1013	289
DHFR	1014	289
DHFR	1015	288
DHFR	1016	301
DHFR	1017	303
DHFR	1018	303
DHFR	1019	302
DHFR	1020	303
DHFR	1021	302
DHFR	1022	303
DHFR	1023	304
DHFR	1024	306
DHFR	1025	308
DHFR	1026	309
DHFR	1027	309
DHFR	1028	311
DHFR	1029	310
DHFR	1030	307
DHFR	1031	308
DHFR	1032	313
DHFR	1033	310
DHFR	1034	314
DHFR	1035	316
DHFR	1036	316
DHFR	1037	313
DHFR	1038	314
DHFR	1039	330
DHFR	1040	333
DHFR	1041	332
DHFR	1042	332
DHFR	1043	341
DHFR	1044	337
DHFR	1045	337
DHFR	1046	338
DHFR	1047	336
DHFR	1048	336
DHFR	1049	335
DHFR	1050	336
DHFR	1051	336
DHFR	1052	337
DHFR	1053	337
DHFR	1054	337
DHFR	1055	337
DHFR	1056	337
DHFR	1057	336
DHFR	1058	338
DHFR	1059	340
DHFR	1060	342
DHFR	1061	341
DHFR	1062	343
DHFR	1063	343
DHFR	1064	343
DHFR	1065	340
DHFR	1066	342
DHFR	1067	344
DHFR	1068	344
DHFR	1069	344
DHFR	1070	343
DHFR	1071	342
DHFR	1072	342
DHFR	1073	342
DHFR	1074	342
DHFR	1075	342
DHFR	1076	350
DHFR	1077	351
DHFR	1078	355
DHFR	1079	356
DHFR	1080	359
DHFR	1081	360
DHFR	1082	362
DHFR	1083	360
DHFR	1084	360
DHFR	1085	362
DHFR	1086	361
DHFR	1087	364
DHFR	1088	364
DHFR	1089	365
DHFR	1090	374
DHFR	1091	375
DHFR	1092	378
DHFR	1093	378
DHFR	1094	377
DHFR	1095	376
DHFR	1096	370
DHFR	1097	375
DHFR	1098	374
DHFR	1099	372
DHFR	1100	372
DHFR	1101	372
DHFR	1102	375
DHFR	1103	375
DHFR	1104	379
DHFR	1105	384
DHFR	1106	384
DHFR	1107	384
DHFR	1108	384
DHFR	1109	383
DHFR	1110	381
DHFR	1111	380
DHFR	1112	379
DHFR	1113	378
DHFR	1114	378
DHFR	1115	378
DHFR	1116	378
DHFR	1117	379
DHFR	1118	377
DHFR	1119	377
DHFR	1120	379
DHFR	1121	377
DHFR	1122	378
DHFR	1123	378
DHFR	1124	378
DHFR	1125	378
DHFR	1126	377
DHFR	1127	376
DHFR	1128	376
DHFR	1129	376
DHFR	1130	377
DHFR	1131	374
DHFR	1132	374
DHFR	1133	381
DHFR	1134	381
DHFR	1135	381
DHFR	1136	383
DHFR	1137	383
DHFR	1138	383
DHFR	1139	385
DHFR	1140	385
DHFR	1141	385
DHFR	1142	383
DHFR	1143	383
DHFR	1144	386
DHFR	1145	377
DHFR	1146	377
DHFR	1147	376
DHFR	1148	376
DHFR	1149	381
DHFR	1150	382
DHFR	1151	381
DHFR	1152	382
DHFR	1153	382
DHFR	1154	396
DHFR	1155	402
DHFR	1156	402
DHFR	1157	402
DHFR	1158	407
DHFR	1159	406
DHFR	1160	406
DHFR	1161	406
DHFR	1162	406
DHFR	1163	408
DHFR	1164	400
DHFR	1165	403
DHFR	1166	402
DHFR	1167	398
DHFR	1168	400
DHFR	1169	401
DHFR	1170	404
DHFR	1171	409
DHFR	1172	409
DHFR	1173	408
DHFR	1174	407
DHFR	1175	406
DHFR	1176	423
DHFR	1177	422
DHFR	1178	441
DHFR	1179	441
DHFR	1180	435
DHFR	1181	436
DHFR	1182	438
DHFR	1183	435
DHFR	1184	434
DHFR	1185	419
DHFR	1186	418
DHFR	1187	413
DHFR	1188	419
DHFR	1189	422
DHFR	1190	422
DHFR	1191	424
DHFR	1192	425
DHFR	1193	420
DHFR	1194	420
DHFR	1195	415
DHFR	1196	414
DHFR	1197	424
DHFR	1198	418
DHFR	1199	424
DHFR	1200	416
DHFR	1201	418
DHFR	1202	416
DHFR	1203	416
DHFR	1204	416
DHFR	1205	426
DHFR	1206	434
DHFR	1207	434
DHFR	1208	426
DHFR	1209	421
DHFR	1210	415
DHFR	1211	419
DHFR	1212	421
DHFR	1213	422
DHFR	1214	419
DHFR	1215	405
DHFR	1216	409
DHFR	1217	408
DHFR	1218	408
DHFR	1219	411
DHFR	1220	411
DHFR	1221	408
DHFR	1222	408
DHFR	1223	418
DHFR	1224	417
DHFR	1225	414
DHFR	1226	411
DHFR	1227	408
DHFR	1228	408
DHFR	1229	407
DHFR	1230	406
DHFR	1231	406
DHFR	1232	391
DHFR	1233	395
DHFR	1234	397
DHFR	1235	397
DHFR	1236	398
DHFR	1237	397
DHFR	1238	396
DHFR	1239	394
DHFR	1240	394
DHFR	1241	394
DHFR	1242	395
DHFR	1243	394
DHFR	1244	394
DHFR	1245	386
DHFR	1246	385
DHFR	1247	386
DHFR	1248	386
DHFR	1249	388
DHFR	1250	389
DHFR	1251	390
DHFR	1252	383
DHFR	1253	382
DHFR	1254	377
DHFR	1255	377
DHFR	1256	377
DHFR	1257	380
DHFR	1258	379
DHFR	1259	384
DHFR	1260	386
DHFR	1261	382
DHFR	1262	383
DHFR	1263	382
DHFR	1264	384
DHFR	1265	386
DHFR	1266	388
DHFR	1267	390
DHFR	1268	389
DHFR	1269	391
DHFR	1270	389
DHFR	1271	389
DHFR	1272	392
DHFR	1273	392
DHFR	1274	402
DHFR	1275	403
DHFR	1276	394
DHFR	1277	395
DHFR	1278	395
DHFR	1279	393
DHFR	1280	396
DHFR	1281	402
DHFR	1282	401
DHFR	1283	389
DHFR	1284	394
DHFR	1285	407
DHFR	1286	405
DHFR	1287	405
DHFR	1288	406
DHFR	1289	403
DHFR	1290	397
DHFR	1291	395
DHFR	1292	400
DHFR	1293	382
DHFR	1294	375
DHFR	1295	377
DHFR	1296	380
DHFR	1297	381
DHFR	1298	381
DHFR	1299	379
DHFR	1300	379
DHFR	1301	376
DHFR	1302	378
DHFR	1303	384
DHFR	1304	384
DHFR	1305	385
DHFR	1306	384
DHFR	1307	383
DHFR	1308	389
DHFR	1309	389
DHFR	1310	390
DHFR	1311	387
DHFR	1312	386
DHFR	1313	385
DHFR	1314	385
DHFR	1315	385
DHFR	1316	393
DHFR	1317	391
DHFR	1318	410
DHFR	1319	410
DHFR	1320	438
DHFR	1321	439
DHFR	1322	445
DHFR	1323	447
DHFR	1324	444
DHFR	1325	446
DHFR	1326	442
DHFR	1327	433
DHFR	1328	434
DHFR	1329	411
DHFR	1330	412
DHFR	1331	401
DHFR	1332	408
DHFR	1333	406
DHFR	1334	404
DHFR	1335	404
DHFR	1336	402
DHFR	1337	399
DHFR	1338	397
DHFR	1339	391
DHFR	1340	391
DHFR	1341	382
DHFR	1342	382
DHFR	1343	381
DHFR	1344	382
DHFR	1345	382
DHFR	1346	381
DHFR	1347	399
DHFR	1348	396
DHFR	1349	403
DHFR	1350	404
DHFR	1351	403
DHFR	1352	403
DHFR	1353	401
DHFR	1354	402
DHFR	1355	404
DHFR	1356	396
DHFR	1357	397
DHFR	1358	390
DHFR	1359	388
DHFR	1360	390
DHFR	1361	395
DHFR	1362	395
DHFR	1363	392
DHFR	1364	392
DHFR	1365	394
DHFR	1366	393
DHFR	1367	393
DHFR	1368	394
DHFR	1369	401
DHFR	1370	401
DHFR	1371	401
DHFR	1372	401
DHFR	1373	402
DHFR	1374	404
DHFR	1375	404
DHFR	1376	404
DHFR	1377	405
DHFR	1378	405
DHFR	1379	406
DHFR	1380	406
DHFR	1381	405
DHFR	1382	402
DHFR	1383	402
DHFR	1384	409
DHFR	1385	420
DHFR	1386	420
DHFR	1387	420
DHFR	1388	421
DHFR	1389	421
DHFR	1390	420
DHFR	1391	422
DHFR	1392	422
DHFR	1393	424
DHFR	1394	425
DHFR	1395	425
DHFR	1396	420
DHFR	1397	421
DHFR	1398	420
DHFR	1399	422
DHFR	1400	422
DHFR	1401	421
DHFR	1402	421
DHFR	1403	421
DHFR	1404	427
DHFR	1405	425
DHFR	1406	428
DHFR	1407	426
DHFR	1408	424
DHFR	1409	425
DHFR	1410	426
DHFR	1411	426
DHFR	1412	426
DHFR	1413	443
DHFR	1414	453
DHFR	1415	454
DHFR	1416	453
DHFR	1417	449
DHFR	1418	448
DHFR	1419	448
DHFR	1420	449
DHFR	1421	446
DHFR	1422	447
DHFR	1423	444
DHFR	1424	447
DHFR	1425	448
DHFR	1426	450
DHFR	1427	449
DHFR	1428	449
DHFR	1429	442
DHFR	1430	442
DHFR	1431	450
DHFR	1432	450
DHFR	1433	455
DHFR	1434	455
DHFR	1435	463
DHFR	1436	463
DHFR	1437	464
DHFR	1438	464
DHFR	1439	460
DHFR	1440	447
DHFR	1441	447
DHFR	1442	441
DHFR	1443	440
DHFR	1444	436
DHFR	1445	437
DHFR	1446	437
DHFR	1447	438
DHFR	1448	437
DHFR	1449	435
DHFR	1450	435
DHFR	1451	432
DHFR	1452	435
DHFR	1453	436
DHFR	1454	439
DHFR	1455	439
DHFR	1456	441
DHFR	1457	439
DHFR	1458	441
DHFR	1459	447
DHFR	1460	447
DHFR	1461	450
DHFR	1462	448
DHFR	1463	449
DHFR	1464	447
DHFR	1465	451
DHFR	1466	448
DHFR	1467	446
DHFR	1468	447
DHFR	1469	459
DHFR	1470	459
DHFR	1471	459
DHFR	1472	459
DHFR	1473	462
DHFR	1474	456
DHFR	1475	456
DHFR	1476	453
DHFR	1477	453
DHFR	1478	440
DHFR	1479	440
DHFR	1480	441
DHFR	1481	441
DHFR	1482	438
DHFR	1483	438
DHFR	1484	432
DHFR	1485	435
DHFR	1486	435
DHFR	1487	436
DHFR	1488	436
DHFR	1489	436
DHFR	1490	436
DHFR	1491	437
DHFR	1492	437
DHFR	1493	432
DHFR	1494	431
DHFR	1495	431
DHFR	1496	431
DHFR	1497	429
DHFR	1498	429
DHFR	1499	429
